[(124, 247), (124, 34), (124, 180), (124, 108), (124, -106)]
[(125, 248), (125, 33), (125, 181), (125, 108), (125, -107)]
[(126, 248), (126, 32), (126, 181), (126, 107), (126, -109)]
[(127, 249), (127, 32), (127, 181), (127, 107), (127, -111)]
[(128, 250), (128, 31), (128, 181), (128, 107), (128, -112)]
[(129, 250), (129, 30), (129, 181), (129, 107), (129, -114)]
[(130, 251), (130, 29), (130, 182), (130, 106), (130, -116)]
[(131, 251), (131, 29), (131, 182), (131, 106), (131, -117)]
[(132, 252), (132, 28), (132, 182), (132, 106), (132, -119)]
[(133, 253), (133, 27), (133, 182), (133, 105), (133, -121)]
[(134, 253), (134, 26), (134, 182), (134, 105), (134, -123)]
[(135, 254), (135, 26), (135, 183), (135, 105), (135, -124)]
[(136, 255), (136, 25), (136, 183), (136, 105), (136, -126)]
[(137, 255), (137, 24), (137, 183), (137, 104), (137, -128)]
[(138, 256), (138, 23), (138, 183), (138, 104), (138, -129)]
[(139, 257), (139, 23), (139, 183), (139, 104), (139, -131)]
[(140, 257), (140, 22), (140, 184), (140, 104), (140, -133)]
[(141, 258), (141, 21), (141, 184), (141, 103), (141, -134)]
[(142, 258), (142, 20), (142, 184), (142, 103), (142, -136)]
[(143, 259), (143, 20), (143, 184), (143, 103), (143, -138)]
[(144, 260), (144, 19), (144, 184), (144, 103), (144, -139)]
[(145, 260), (145, 18), (145, 185), (145, 102), (145, -141)]
[(146, 261), (146, 17), (146, 185), (146, 102), (146, -143)]
[(147, 262), (147, 17), (147, 185), (147, 102), (147, -144)]
[(148, 262), (148, 16), (148, 185), (148, 101), (148, -146)]
[(149, 263), (149, 15), (149, 185), (149, 101), (149, -148)]
[(150, 264), (150, 14), (150, 186), (150, 101), (150, -149)]
[(151, 264), (151, 14), (151, 186), (151, 101), (151, -151)]
[(152, 265), (152, 13), (152, 186), (152, 100), (152, -153)]
[(153, 265), (153, 12), (153, 186), (153, 100), (153, -154)]
[(154, 266), (154, 11), (154, 186), (154, 100), (154, -156)]
[(155, 267), (155, 11), (155, 187), (155, 100), (155, -158)]
[(156, 267), (156, 10), (156, 187), (156, 99), (156, -159)]
[(157, 268), (157, 9), (157, 187), (157, 99), (157, -161)]
[(158, 269), (158, 8), (158, 187), (158, 99), (158, -163)]
[(159, 269), (159, 8), (159, 187), (159, 98), (159, -164)]
[(160, 270), (160, 7), (160, 188), (160, 98), (160, -166)]
[(161, 270), (161, 6), (161, 188), (161, 98), (161, -168)]
[(162, 271), (162, 5), (162, 188), (162, 98), (162, -170)]
[(163, 272), (163, 5), (163, 188), (163, 97), (163, -171)]
[(164, 272), (164, 4), (164, 188), (164, 97), (164, -173)]
[(165, 273), (165, 3), (165, 189), (165, 97), (165, -175)]
[(166, 274), (166, 2), (166, 189), (166, 97), (166, -176)]
[(167, 274), (167, 2), (167, 189), (167, 96), (167, -178)]
[(168, 275), (168, 1), (168, 189), (168, 96), (168, -180)]
[(169, 276), (169, 0), (169, 189), (169, 96), (169, -181)]
[(170, 276), (170, 0), (170, 190), (170, 95), (170, -183)]
[(171, 277), (171, 0), (171, 190), (171, 95), (171, -185)]
[(172, 277), (172, -1), (172, 190), (172, 95), (172, -186)]
[(173, 278), (173, -2), (173, 190), (173, 95), (173, -188)]
[(174, 279), (174, -3), (174, 190), (174, 94), (174, -190)]
[(175, 279), (175, -3), (175, 191), (175, 94), (175, -191)]
[(176, 280), (176, -4), (176, 191), (176, 94), (176, -193)]
[(177, 281), (177, -5), (177, 191), (177, 94), (177, -195)]
[(178, 281), (178, -6), (178, 191), (178, 93), (178, -196)]
[(179, 282), (179, -6), (179, 191), (179, 93), (179, -198)]
[(180, 283), (180, -7), (180, 192), (180, 93), (180, -200)]
[(181, 283), (181, -8), (181, 192), (181, 92), (181, -201)]
[(182, 284), (182, -9), (182, 192), (182, 92), (182, -203)]
[(183, 284), (183, -10), (183, 192), (183, 92), (183, -205)]
[(184, 285), (184, -10), (184, 192), (184, 92), (184, -206)]
[(185, 286), (185, -11), (185, 193), (185, 91), (185, -208)]
[(186, 286), (186, -12), (186, 193), (186, 91), (186, -210)]
[(187, 287), (187, -13), (187, 193), (187, 91), (187, -212)]
[(188, 288), (188, -13), (188, 193), (188, 91), (188, -213)]
[(189, 288), (189, -14), (189, 193), (189, 90), (189, -215)]
[(190, 289), (190, -15), (190, 194), (190, 90), (190, -217)]
[(191, 289), (191, -16), (191, 194), (191, 90), (191, -218)]
[(192, 290), (192, -16), (192, 194), (192, 90), (192, -220)]
[(193, 291), (193, -17), (193, 194), (193, 89), (193, -222)]
[(194, 291), (194, -18), (194, 194), (194, 89), (194, -223)]
[(195, 292), (195, -19), (195, 195), (195, 89), (195, -225)]
[(196, 293), (196, -19), (196, 195), (196, 88), (196, -227)]
[(197, 293), (197, -20), (197, 195), (197, 88), (197, -228)]
[(198, 294), (198, -21), (198, 195), (198, 88), (198, -230)]
[(199, 295), (199, -22), (199, 195), (199, 88), (199, -232)]
[(200, 295), (200, -22), (200, 196), (200, 87), (200, -233)]
[(201, 296), (201, -23), (201, 196), (201, 87), (201, -235)]
[(202, 296), (202, -24), (202, 196), (202, 87), (202, -237)]
[(203, 297), (203, -25), (203, 196), (203, 87), (203, -238)]
[(204, 298), (204, -25), (204, 196), (204, 86), (204, -240)]
[(205, 298), (205, -26), (205, 197), (205, 86), (205, -242)]
[(206, 299), (206, -27), (206, 197), (206, 86), (206, -243)]
[(207, 300), (207, -28), (207, 197), (207, 85), (207, -245)]
[(208, 300), (208, -28), (208, 197), (208, 85), (208, -247)]
[(209, 301), (209, -29), (209, 197), (209, 85), (209, -248)]
[(210, 302), (210, -30), (210, 198), (210, 85), (210, -250)]
[(211, 302), (211, -31), (211, 198), (211, 84), (211, -252)]
[(212, 303), (212, -31), (212, 198), (212, 84), (212, -253)]
[(213, 303), (213, -32), (213, 198), (213, 84), (213, -255)]
[(214, 304), (214, -33), (214, 198), (214, 84), (214, -257)]
[(215, 305), (215, -34), (215, 199), (215, 83), (215, -259)]
[(216, 305), (216, -34), (216, 199), (216, 83), (216, -260)]
[(217, 306), (217, -35), (217, 199), (217, 83), (217, -262)]
[(218, 307), (218, -36), (218, 199), (218, 82), (218, -264)]
[(219, 307), (219, -37), (219, 199), (219, 82), (219, -265)]
[(220, 308), (220, -37), (220, 200), (220, 82), (220, -267)]
[(221, 308), (221, -38), (221, 200), (221, 82), (221, -269)]
[(222, 309), (222, -39), (222, 200), (222, 81), (222, -270)]
[(223, 310), (223, -40), (223, 200), (223, 81), (223, -272)]
[(224, 310), (224, -40), (224, 200), (224, 81), (224, -274)]
[(225, 311), (225, -41), (225, 201), (225, 81), (225, -275)]
[(226, 312), (226, -42), (226, 201), (226, 80), (226, -277)]
[(227, 312), (227, -43), (227, 201), (227, 80), (227, -279)]
[(228, 313), (228, -43), (228, 201), (228, 80), (228, -280)]
[(229, 314), (229, -44), (229, 201), (229, 79), (229, -282)]
[(230, 314), (230, -45), (230, 202), (230, 79), (230, -284)]
[(231, 315), (231, -46), (231, 202), (231, 79), (231, -285)]
[(232, 315), (232, -46), (232, 202), (232, 79), (232, -287)]
[(233, 316), (233, -47), (233, 202), (233, 78), (233, -289)]
[(234, 317), (234, -48), (234, 202), (234, 78), (234, -290)]
[(235, 317), (235, -49), (235, 203), (235, 78), (235, -292)]
[(236, 318), (236, -49), (236, 203), (236, 78), (236, -294)]
[(237, 319), (237, -50), (237, 203), (237, 77), (237, -295)]
[(238, 319), (238, -51), (238, 203), (238, 77), (238, -297)]
[(239, 320), (239, -52), (239, 203), (239, 77), (239, -299)]
