[(40, 88), (40, 168), (40, 129), (40, 250), (40, 209)]
[(41, 87), (41, 169), (41, 128), (41, 251), (41, 210)]
[(42, 87), (42, 169), (42, 128), (42, 252), (42, 211)]
[(43, 86), (43, 169), (43, 128), (43, 253), (43, 211)]
[(44, 86), (44, 169), (44, 128), (44, 254), (44, 212)]
[(45, 85), (45, 169), (45, 128), (45, 255), (45, 212)]
[(46, 85), (46, 170), (46, 128), (46, 256), (46, 213)]
[(47, 84), (47, 170), (47, 127), (47, 257), (47, 214)]
[(48, 84), (48, 170), (48, 127), (48, 258), (48, 214)]
[(49, 83), (49, 170), (49, 127), (49, 259), (49, 215)]
[(50, 82), (50, 171), (50, 127), (50, 260), (50, 216)]
[(51, 82), (51, 171), (51, 127), (51, 261), (51, 216)]
[(52, 81), (52, 171), (52, 127), (52, 262), (52, 217)]
[(53, 81), (53, 171), (53, 126), (53, 263), (53, 217)]
[(54, 80), (54, 171), (54, 126), (54, 264), (54, 218)]
[(55, 80), (55, 172), (55, 126), (55, 265), (55, 219)]
[(56, 79), (56, 172), (56, 126), (56, 266), (56, 219)]
[(57, 78), (57, 172), (57, 126), (57, 267), (57, 220)]
[(58, 78), (58, 172), (58, 125), (58, 268), (58, 220)]
[(59, 77), (59, 173), (59, 125), (59, 269), (59, 221)]
[(60, 77), (60, 173), (60, 125), (60, 270), (60, 222)]
[(61, 76), (61, 173), (61, 125), (61, 271), (61, 222)]
[(62, 76), (62, 173), (62, 125), (62, 272), (62, 223)]
[(63, 75), (63, 173), (63, 125), (63, 273), (63, 224)]
[(64, 75), (64, 174), (64, 124), (64, 274), (64, 224)]
[(65, 74), (65, 174), (65, 124), (65, 275), (65, 225)]
[(66, 73), (66, 174), (66, 124), (66, 276), (66, 225)]
[(67, 73), (67, 174), (67, 124), (67, 277), (67, 226)]
[(68, 72), (68, 175), (68, 124), (68, 278), (68, 227)]
[(69, 72), (69, 175), (69, 124), (69, 279), (69, 227)]
[(70, 71), (70, 175), (70, 123), (70, 280), (70, 228)]
[(71, 71), (71, 175), (71, 123), (71, 281), (71, 229)]
[(72, 70), (72, 175), (72, 123), (72, 282), (72, 229)]
[(73, 69), (73, 176), (73, 123), (73, 283), (73, 230)]
[(74, 69), (74, 176), (74, 123), (74, 284), (74, 230)]
[(75, 68), (75, 176), (75, 123), (75, 285), (75, 231)]
[(76, 68), (76, 176), (76, 122), (76, 286), (76, 232)]
[(77, 67), (77, 177), (77, 122), (77, 287), (77, 232)]
[(78, 67), (78, 177), (78, 122), (78, 288), (78, 233)]
[(79, 66), (79, 177), (79, 122), (79, 289), (79, 233)]
[(80, 66), (80, 177), (80, 122), (80, 290), (80, 234)]
[(81, 65), (81, 177), (81, 121), (81, 291), (81, 235)]
[(82, 64), (82, 178), (82, 121), (82, 292), (82, 235)]
[(83, 64), (83, 178), (83, 121), (83, 293), (83, 236)]
[(84, 63), (84, 178), (84, 121), (84, 294), (84, 237)]
[(85, 63), (85, 178), (85, 121), (85, 295), (85, 237)]
[(86, 62), (86, 179), (86, 121), (86, 296), (86, 238)]
[(87, 62), (87, 179), (87, 120), (87, 297), (87, 238)]
[(88, 61), (88, 179), (88, 120), (88, 298), (88, 239)]
[(89, 60), (89, 179), (89, 120), (89, 299), (89, 240)]
[(90, 60), (90, 179), (90, 120), (90, 300), (90, 240)]
[(91, 59), (91, 180), (91, 120), (91, 301), (91, 241)]
[(92, 59), (92, 180), (92, 120), (92, 302), (92, 242)]
[(93, 58), (93, 180), (93, 119), (93, 303), (93, 242)]
[(94, 58), (94, 180), (94, 119), (94, 304), (94, 243)]
[(95, 57), (95, 181), (95, 119), (95, 305), (95, 243)]
[(96, 57), (96, 181), (96, 119), (96, 306), (96, 244)]
[(97, 56), (97, 181), (97, 119), (97, 307), (97, 245)]
[(98, 55), (98, 181), (98, 119), (98, 308), (98, 245)]
[(99, 55), (99, 181), (99, 118), (99, 309), (99, 246)]
[(100, 54), (100, 182), (100, 118), (100, 310), (100, 247)]
[(101, 54), (101, 182), (101, 118), (101, 311), (101, 247)]
[(102, 53), (102, 182), (102, 118), (102, 312), (102, 248)]
[(103, 53), (103, 182), (103, 118), (103, 313), (103, 248)]
[(104, 52), (104, 183), (104, 118), (104, 314), (104, 249)]
[(105, 51), (105, 183), (105, 117), (105, 315), (105, 250)]
[(106, 51), (106, 183), (106, 117), (106, 316), (106, 250)]
[(107, 50), (107, 183), (107, 117), (107, 317), (107, 251)]
[(108, 50), (108, 183), (108, 117), (108, 318), (108, 251)]
[(109, 49), (109, 184), (109, 117), (109, 319), (109, 252)]
[(110, 49), (110, 184), (110, 116), (110, 320), (110, 253)]
[(111, 48), (111, 184), (111, 116), (111, 321), (111, 253)]
[(112, 48), (112, 184), (112, 116), (112, 322), (112, 254)]
[(113, 47), (113, 184), (113, 116), (113, 323), (113, 255)]
[(114, 46), (114, 185), (114, 116), (114, 324), (114, 255)]
[(115, 46), (115, 185), (115, 116), (115, 325), (115, 256)]
[(116, 45), (116, 185), (116, 115), (116, 326), (116, 256)]
[(117, 45), (117, 185), (117, 115), (117, 327), (117, 257)]
[(118, 44), (118, 186), (118, 115), (118, 328), (118, 258)]
[(119, 44), (119, 186), (119, 115), (119, 329), (119, 258)]
[(120, 43), (120, 186), (120, 115), (120, 330), (120, 259)]
[(121, 42), (121, 186), (121, 115), (121, 331), (121, 260)]
[(122, 42), (122, 186), (122, 114), (122, 332), (122, 260)]
[(123, 41), (123, 187), (123, 114), (123, 333), (123, 261)]
[(124, 41), (124, 187), (124, 114), (124, 334), (124, 261)]
[(125, 40), (125, 187), (125, 114), (125, 335), (125, 262)]
[(126, 40), (126, 187), (126, 114), (126, 336), (126, 263)]
[(127, 39), (127, 188), (127, 114), (127, 337), (127, 263)]
[(128, 39), (128, 188), (128, 113), (128, 338), (128, 264)]
[(129, 38), (129, 188), (129, 113), (129, 339), (129, 265)]
[(130, 37), (130, 188), (130, 113), (130, 340), (130, 265)]
[(131, 37), (131, 188), (131, 113), (131, 341), (131, 266)]
[(132, 36), (132, 189), (132, 113), (132, 342), (132, 266)]
[(133, 36), (133, 189), (133, 112), (133, 343), (133, 267)]
[(134, 35), (134, 189), (134, 112), (134, 344), (134, 268)]
[(135, 35), (135, 189), (135, 112), (135, 345), (135, 268)]
[(136, 34), (136, 190), (136, 112), (136, 346), (136, 269)]
[(137, 33), (137, 190), (137, 112), (137, 347), (137, 269)]
[(138, 33), (138, 190), (138, 112), (138, 348), (138, 270)]
[(139, 32), (139, 190), (139, 111), (139, 349), (139, 271)]
[(140, 32), (140, 190), (140, 111), (140, 350), (140, 271)]
[(141, 31), (141, 191), (141, 111), (141, 351), (141, 272)]
[(142, 31), (142, 191), (142, 111), (142, 352), (142, 273)]
[(143, 30), (143, 191), (143, 111), (143, 353), (143, 273)]
[(144, 30), (144, 191), (144, 111), (144, 354), (144, 274)]
[(145, 29), (145, 192), (145, 110), (145, 355), (145, 274)]
[(146, 28), (146, 192), (146, 110), (146, 356), (146, 275)]
[(147, 28), (147, 192), (147, 110), (147, 357), (147, 276)]
[(148, 27), (148, 192), (148, 110), (148, 358), (148, 276)]
[(149, 27), (149, 192), (149, 110), (149, 359), (149, 277)]
[(150, 26), (150, 193), (150, 110), (150, 360), (150, 278)]
[(151, 26), (151, 193), (151, 109), (151, 361), (151, 278)]
[(152, 25), (152, 193), (152, 109), (152, 362), (152, 279)]
[(153, 24), (153, 193), (153, 109), (153, 363), (153, 279)]
[(154, 24), (154, 194), (154, 109), (154, 364), (154, 280)]
[(155, 23), (155, 194), (155, 109), (155, 365), (155, 281)]
[(156, 23), (156, 194), (156, 109), (156, 366), (156, 281)]
[(157, 22), (157, 194), (157, 108), (157, 367), (157, 282)]
[(158, 22), (158, 194), (158, 108), (158, 368), (158, 282)]
[(159, 21), (159, 195), (159, 108), (159, 369), (159, 283)]
[(160, 21), (160, 195), (160, 108), (160, 370), (160, 284)]
[(161, 20), (161, 195), (161, 108), (161, 371), (161, 284)]
[(162, 19), (162, 195), (162, 107), (162, 372), (162, 285)]
[(163, 19), (163, 196), (163, 107), (163, 373), (163, 286)]
[(164, 18), (164, 196), (164, 107), (164, 374), (164, 286)]
[(165, 18), (165, 196), (165, 107), (165, 375), (165, 287)]
[(166, 17), (166, 196), (166, 107), (166, 376), (166, 287)]
[(167, 17), (167, 196), (167, 107), (167, 377), (167, 288)]
[(168, 16), (168, 197), (168, 106), (168, 378), (168, 289)]
[(169, 15), (169, 197), (169, 106), (169, 379), (169, 289)]
[(170, 15), (170, 197), (170, 106), (170, 380), (170, 290)]
[(171, 14), (171, 197), (171, 106), (171, 381), (171, 291)]
[(172, 14), (172, 198), (172, 106), (172, 382), (172, 291)]
[(173, 13), (173, 198), (173, 106), (173, 383), (173, 292)]
[(174, 13), (174, 198), (174, 105), (174, 384), (174, 292)]
[(175, 12), (175, 198), (175, 105), (175, 385), (175, 293)]
[(176, 12), (176, 198), (176, 105), (176, 386), (176, 294)]
[(177, 11), (177, 199), (177, 105), (177, 387), (177, 294)]
[(178, 10), (178, 199), (178, 105), (178, 388), (178, 295)]
[(179, 10), (179, 199), (179, 105), (179, 389), (179, 296)]
[(180, 9), (180, 199), (180, 104), (180, 390), (180, 296)]
[(181, 9), (181, 200), (181, 104), (181, 391), (181, 297)]
[(182, 8), (182, 200), (182, 104), (182, 392), (182, 297)]
[(183, 8), (183, 200), (183, 104), (183, 393), (183, 298)]
[(184, 7), (184, 200), (184, 104), (184, 394), (184, 299)]
[(185, 6), (185, 200), (185, 103), (185, 395), (185, 299)]
[(186, 6), (186, 201), (186, 103), (186, 396), (186, 300)]
[(187, 5), (187, 201), (187, 103), (187, 397), (187, 300)]
[(188, 5), (188, 201), (188, 103), (188, 398), (188, 301)]
[(189, 4), (189, 201), (189, 103), (189, 399), (189, 302)]
[(190, 4), (190, 202), (190, 103), (190, 400), (190, 302)]
[(191, 3), (191, 202), (191, 102), (191, 401), (191, 303)]
[(192, 3), (192, 202), (192, 102), (192, 402), (192, 304)]
[(193, 2), (193, 202), (193, 102), (193, 403), (193, 304)]
[(194, 1), (194, 202), (194, 102), (194, 404), (194, 305)]
[(195, 1), (195, 203), (195, 102), (195, 405), (195, 305)]
[(196, 0), (196, 203), (196, 102), (196, 406), (196, 306)]
[(197, 0), (197, 203), (197, 101), (197, 407), (197, 307)]
[(198, 0), (198, 203), (198, 101), (198, 408), (198, 307)]
[(199, 0), (199, 204), (199, 101), (199, 409), (199, 308)]
[(200, -1), (200, 204), (200, 101), (200, 410), (200, 309)]
[(201, -2), (201, 204), (201, 101), (201, 411), (201, 309)]
[(202, -2), (202, 204), (202, 101), (202, 412), (202, 310)]
[(203, -3), (203, 204), (203, 100), (203, 413), (203, 310)]
[(204, -3), (204, 205), (204, 100), (204, 414), (204, 311)]
[(205, -4), (205, 205), (205, 100), (205, 415), (205, 312)]
[(206, -4), (206, 205), (206, 100), (206, 416), (206, 312)]
[(207, -5), (207, 205), (207, 100), (207, 417), (207, 313)]
